Station_ID,Date_Time,altimeter_set_1,air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,precip_accum_since_local_midnight_set_1,precip_accum_24_hour_set_1,dew_point_temperature_set_1d,wind_chill_set_1d,wind_cardinal_direction_set_1d,pressure_set_1d,sea_level_pressure_set_1d,heat_index_set_1d
D9413,2022-02-13T19:45:00Z,102641.39,5,72,0,,0.45,0,0,0.31,,,81039.58,102396.38,
D9413,2022-02-13T20:00:00Z,102641.39,5,72,0,,1.34,0,0,0.31,,,81039.58,102396.38,
D9413,2022-02-13T20:15:00Z,102641.39,5,72,0,,1.79,0,0,0.31,,,81039.58,102396.38,
D9413,2022-02-13T20:30:00Z,102607.53,5,67,0,,0,0,0,-0.69,,,81012.85,102362.67,
D9413,2022-02-13T20:45:00Z,102573.66,5,68,0,,0,0,0,-0.48,,,80986.11,102328.87,
D9413,2022-02-13T21:00:00Z,102539.8,5,70,0,,0,0,0,-0.08,,,80959.37,102295.06,
D9413,2022-02-13T21:15:00Z,102505.93,5,71,0,,0,0,0,0.12,,,80932.63,102261.26,
D9413,2022-02-13T21:30:00Z,102505.93,4.44,74,0,,0,0,0,0.16,,,80932.63,102308.45,
D9413,2022-02-13T21:45:00Z,102472.07,4.44,76,0,,0.45,0,0,0.53,,,80905.9,102274.63,
D9413,2022-02-13T22:01:00Z,102472.07,4.44,77,0,,0,0,0,0.71,,,80905.9,102274.62,
D9413,2022-02-13T22:15:00Z,102472.07,4.44,78,0,,0.45,0,0,0.89,,,80905.9,102274.61,
D9413,2022-02-13T22:30:00Z,102472.07,4.44,71,0,,0.9,0,0,-0.42,,,80905.9,102274.69,
D9413,2022-02-13T22:45:00Z,102438.21,4.44,73,0,,0,0,0,-0.03,,,80879.16,102240.86,
D9413,2022-02-13T23:00:00Z,102438.21,4.44,74,0,,0,0,0,0.16,,,80879.16,102240.85,
D9413,2022-02-13T23:15:00Z,102438.21,3.89,70,0,,0.9,0,0,-1.15,,,80879.16,102287.45,
D9413,2022-02-13T23:30:00Z,102438.21,4.44,68,0,,1.34,0,0,-1.02,,,80879.16,102240.92,
D9413,2022-02-13T23:46:00Z,102404.34,4.44,67,0.45,287,1.34,0,0,-1.22,,WNW,80852.42,102207.13,
D9413,2022-02-14T00:15:00Z,102404.34,4.44,69,0.45,287,0.9,0,0,-0.82,,WNW,80852.42,102207.11,
D9413,2022-02-14T00:30:00Z,102370.48,4.44,69,0.45,288,0.9,0,0,-0.82,,WNW,80825.69,102173.32,
D9413,2022-02-14T00:46:00Z,102404.34,4.44,69,0.45,288,0.9,0,0,-0.82,,WNW,80852.42,102207.11,
D9413,2022-02-14T01:01:00Z,102404.34,4.44,69,0.45,288,1.34,0,0,-0.82,,WNW,80852.42,102207.11,
D9413,2022-02-14T01:15:00Z,102404.34,3.89,69,0,,0.9,0,0,-1.34,,,80852.42,102253.64,
D9413,2022-02-14T01:30:00Z,102404.34,3.89,70,0.45,290,0.9,0,0,-1.15,,WNW,80852.42,102253.63,
D9413,2022-02-14T01:46:00Z,102370.48,3.89,70,0.45,290,0.9,0,0,-1.15,,WNW,80825.69,102219.83,
D9413,2022-02-14T02:00:00Z,102370.48,3.89,71,0.45,290,0.9,0,0,-0.95,,WNW,80825.69,102219.82,
D9413,2022-02-14T02:16:00Z,102370.48,3.89,71,0.45,290,0.9,0,0,-0.95,,WNW,80825.69,102219.82,
D9413,2022-02-14T02:32:00Z,102370.48,3.33,72,0.45,290,0.9,0,0,-1.3,,WNW,80825.69,102267.38,
D9413,2022-02-14T02:46:00Z,102404.34,3.33,72,0.45,290,0.9,0,0,-1.3,,WNW,80852.42,102301.2,
D9413,2022-02-14T03:01:00Z,102370.48,3.33,73,0.45,290,0.9,0,0,-1.11,,WNW,80825.69,102267.37,
D9413,2022-02-14T03:16:00Z,102370.48,3.33,74,0.45,290,0.9,0,0,-0.92,,WNW,80825.69,102267.36,
D9413,2022-02-14T03:31:00Z,102404.34,3.33,75,0,,0.45,0,0,-0.73,,,80852.42,102301.17,
D9413,2022-02-14T03:46:00Z,102404.34,3.33,75,0,,0.45,0,0,-0.73,,,80852.42,102301.17,
D9413,2022-02-14T04:00:00Z,102404.34,3.33,73,0,,0.45,0,0,-1.11,,,80852.42,102301.19,
D9413,2022-02-14T04:15:00Z,102404.34,3.33,73,0,,0.9,0,0,-1.11,,,80852.42,102301.19,
D9413,2022-02-14T04:30:00Z,102404.34,3.33,74,0,,0.9,0,0,-0.92,,,80852.42,102301.18,
D9413,2022-02-14T04:45:00Z,102404.34,2.78,76,0,,0.45,0,0,-1.08,,,80852.42,102348.1,
D9413,2022-02-14T05:00:00Z,102404.34,2.78,76,0,,0,0,0,-1.08,,,80852.42,102348.1,
D9413,2022-02-14T05:15:00Z,102404.34,2.78,75,0,,0,0,0,-1.26,,,80852.42,102348.11,
D9413,2022-02-14T05:30:00Z,102404.34,2.78,74,0,,0,0,0,-1.45,,,80852.42,102348.12,
D9413,2022-02-14T05:45:00Z,102404.34,2.78,74,0,,0.45,0,0,-1.45,,,80852.42,102348.12,
D9413,2022-02-14T06:00:00Z,102404.34,2.78,74,0,,0,0,0,-1.45,,,80852.42,102348.12,
D9413,2022-02-14T06:15:00Z,102370.48,2.78,74,0,,0,0,0,-1.45,,,80825.69,102314.28,
D9413,2022-02-14T06:30:00Z,102370.48,2.78,75,0,,0,0,0,-1.26,,,80825.69,102314.27,
D9413,2022-02-14T06:45:00Z,102370.48,2.78,75,0,,0,0,0,-1.26,,,80825.69,102314.27,
D9413,2022-02-14T07:00:00Z,102336.62,2.22,75,0,,0,0,0,-1.81,,,80798.95,102328.4,
D9413,2022-02-14T07:15:00Z,102336.62,2.22,76,0,,0,0,0,-1.62,,,80798.95,102328.39,
D9413,2022-02-14T07:30:00Z,102336.62,2.22,76,0,,0,0,0,-1.62,,,80798.95,102328.39,
D9413,2022-02-14T07:45:00Z,102302.75,2.22,76,0,,0,0,0,-1.62,,,80772.21,102294.52,
D9413,2022-02-14T08:00:00Z,102302.75,2.22,76,0,,0.45,0,0,-1.62,,,80772.21,102294.52,
D9413,2022-02-14T08:30:00Z,102268.89,2.22,74,0,,0,0,0,-1.99,,,80745.48,102260.69,
D9413,2022-02-14T08:45:00Z,102235.02,2.22,73,0,,0,0,0,-2.18,,,80718.74,102226.84,
D9413,2022-02-14T09:00:00Z,102235.02,2.22,72,0,,0,0,0,-2.37,,,80718.74,102226.85,
D9413,2022-02-14T09:15:00Z,102235.02,2.22,70,0,,0,0,0,-2.75,,,80718.74,102226.87,
D9413,2022-02-14T09:30:00Z,102201.16,2.22,70,0,,0.45,0,0,-2.75,,,80692,102193,
D9413,2022-02-14T10:00:00Z,102201.16,2.22,69,0,,0,0,0,-2.95,,,80692,102193.01,
D9413,2022-02-14T10:15:00Z,102167.3,2.22,69,0,,0.45,0,0,-2.95,,,80665.27,102159.16,
D9413,2022-02-14T10:30:00Z,102167.3,2.22,69,0,,0.45,0,0,-2.95,,,80665.27,102159.16,
D9413,2022-02-14T11:00:00Z,102133.43,2.22,69,0,,0.45,0,0,-2.95,,,80638.53,102125.3,
D9413,2022-02-14T11:15:00Z,102099.57,2.22,69,0,,0,0,0,-2.95,,,80611.79,102091.43,
D9413,2022-02-14T11:45:00Z,102099.57,1.67,68,0,,0,0,0,-3.67,,,80611.79,102138.65,
D9413,2022-02-14T12:01:00Z,102065.7,1.67,69,0,,0,0,0,-3.47,,,80585.05,102104.76,
D9413,2022-02-14T12:16:00Z,102065.7,1.67,70,0,,0,0,0,-3.28,,,80585.05,102104.75,
D9413,2022-02-14T12:45:00Z,101997.98,1.11,70,0,,0,0,0,-3.82,,,80531.58,102085.24,
D9413,2022-02-14T13:15:00Z,101964.11,,,,,,0,0,,,,80504.84,,
D9413,2022-02-14T13:30:00Z,101997.98,,,,,,0,0,,,,80531.58,,
D9413,2022-02-14T13:45:00Z,101997.98,,,,,,0,0,,,,80531.58,,
D9413,2022-02-14T14:30:00Z,101997.98,,,,,,0,0,,,,80531.58,,
D9413,2022-02-14T15:15:00Z,101964.11,,,,,,0,0,,,,80504.84,,
D9413,2022-02-14T15:30:00Z,101964.11,,,,,,0,0,,,,80504.84,,
D9413,2022-02-14T15:45:00Z,101964.11,,,,,,0,0,,,,80504.84,,
D9413,2022-02-14T16:15:00Z,101930.25,,,,,,0,0,,,,80478.11,,
D9413,2022-02-14T16:30:00Z,101896.38,,,,,,0,0,,,,80451.37,,
D9413,2022-02-14T16:45:00Z,101930.25,4.44,58,0,,1.34,0,0,-3.2,,,80478.11,101734.07,
D9413,2022-02-14T17:16:00Z,101896.38,7.22,42,0,,4.47,0,0,-4.96,,,80451.37,101469.49,
D9413,2022-02-14T17:31:00Z,101896.38,7.22,40,1.79,43,4.92,0,0,-5.6,,NE,80451.37,101469.52,
D9413,2022-02-14T17:46:00Z,101862.52,8.33,38,1.34,36,4.47,0,0,-5.28,,NE,80424.63,101345.02,
D9413,2022-02-14T18:15:00Z,101828.66,8.33,38,0.45,110,2.68,0,0,-5.28,,ESE,80397.9,101311.34,
D9413,2022-02-14T18:30:00Z,101828.66,8.89,38,1.34,135,5.37,0,0,-4.78,,SE,80397.9,101265.84,
D9413,2022-02-14T18:46:00Z,101794.79,8.33,41,0.45,103,3.58,0,0,-4.27,,ESE,80371.16,101277.59,
D9413,2022-02-14T19:15:00Z,101760.93,8.33,39,1.34,136,5.37,0,0,-4.94,,SE,80344.42,101243.93,
D9413,2022-02-14T19:30:00Z,101693.2,8.89,37,0.9,134,6.26,0,0,-5.13,,SE,80290.95,101131.14,
D9413,2022-02-14T19:46:00Z,101693.2,8.89,38,0.45,232,4.02,0,0,-4.78,,SW,80290.95,101131.13,
D9413,2022-02-14T20:16:00Z,101591.61,8.33,36,0.9,30,3.13,0,0,-6,,NNE,80210.74,101075.52,
D9413,2022-02-14T20:31:00Z,101523.88,8.89,36,1.79,117,6.26,0,0,-5.5,,ESE,80157.26,100962.77,
D9413,2022-02-14T20:46:00Z,101490.02,8.89,39,0.9,105,3.13,0,0,-4.43,,ESE,80130.53,100929.05,
D9413,2022-02-14T21:16:00Z,101422.29,8.33,41,0,,4.02,0,0,-4.27,,,80077.05,100906.98,
D9413,2022-02-14T21:30:00Z,101388.43,7.78,46,0.9,138,3.58,0,0,-3.23,,SE,80050.32,100917.91,
D9413,2022-02-14T21:45:00Z,101354.56,7.78,39,0.45,67,5.37,0,0,-5.43,,ENE,80023.58,100884.3,
D9413,2022-02-14T22:15:00Z,101286.84,7.78,46,0,,2.23,0,0,-3.23,,,79970.11,100816.79,
D9413,2022-02-14T22:30:00Z,101252.97,7.22,49,0,,3.13,0,0,-2.89,,,79943.37,100828.67,
D9413,2022-02-14T22:45:00Z,101219.11,7.22,47,0.9,42,4.02,0,0,-3.45,,NE,79916.63,100794.97,
D9413,2022-02-14T23:15:00Z,101185.24,7.22,50,0.45,119,5.37,0,0,-2.61,,ESE,79889.89,100761.2,
D9413,2022-02-14T23:30:00Z,101151.38,6.67,40,1.34,116,5.37,0,0,-6.1,,ESE,79863.16,100772.6,
D9413,2022-02-14T23:45:00Z,101117.52,6.67,42,1.79,96,6.26,0,0,-5.46,,E,79836.42,100738.83,
D9413,2022-02-15T00:15:00Z,101049.79,6.67,42,0.45,126,6.7,0,0,-5.46,,SE,79782.95,100671.36,
D9413,2022-02-15T00:30:00Z,101015.92,6.11,43,0.45,84,3.58,0,0,-5.65,,E,79756.21,100683.53,
D9413,2022-02-15T00:45:00Z,101015.92,6.11,42,0.45,116,4.47,0,0,-5.96,,ESE,79756.21,100683.54,
D9413,2022-02-15T01:15:00Z,100982.06,5.56,48,0,,4.92,0,0,-4.7,,,79729.47,100694.99,
D9413,2022-02-15T01:31:00Z,100948.2,5.56,50,0.9,84,7.15,0,0,-4.15,,E,79702.74,100661.2,
D9413,2022-02-15T01:45:00Z,100880.47,5.56,52,0.9,101,4.92,0,0,-3.62,,E,79649.26,100593.64,
D9413,2022-02-15T02:15:00Z,100812.74,5,66,1.79,53,6.26,0,0,-0.9,,NE,79595.79,100572.16,
D9413,2022-02-15T02:30:00Z,100846.6,4.44,66,0.45,51,5.81,0,0,-1.43,,NE,79622.52,100652.4,
D9413,2022-02-15T02:46:00Z,100745.01,4.44,69,0.9,36,8.05,0,0,-0.82,,NE,79542.31,100550.96,
D9413,2022-02-15T03:16:00Z,100677.29,3.33,72,0.45,55,2.68,0,0,-1.3,,NE,79488.84,100575.87,
D9413,2022-02-15T03:31:00Z,100711.15,3.89,71,0.45,57,4.02,0,0,-0.95,,ENE,79515.58,100562.92,
D9413,2022-02-15T03:45:00Z,100677.29,3.89,71,0.9,122,3.58,0,0,-0.95,,ESE,79488.84,100529.1,
D9413,2022-02-15T04:00:00Z,100711.15,3.33,72,1.34,129,4.02,0,0,-1.3,,SE,79515.58,100609.71,
D9413,2022-02-15T04:15:00Z,100711.15,3.33,73,0.45,134,4.02,0,0,-1.11,,SE,79515.58,100609.7,
D9413,2022-02-15T04:30:00Z,100711.15,2.78,73,0,,4.02,0,0,-1.64,,,79515.58,100655.86,
D9413,2022-02-15T04:45:00Z,100677.29,2.78,77,0,,2.68,0,0,-0.9,,,79488.84,100621.97,
D9413,2022-02-15T05:00:00Z,100643.42,2.78,80,0.45,68,5.81,0,0,-0.37,,ENE,79462.1,100588.09,
D9413,2022-02-15T05:15:00Z,100643.42,2.22,81,0,,3.13,0,0,-0.74,,,79462.1,100635.27,
D9413,2022-02-15T05:30:00Z,100643.42,2.22,80,0,,2.23,0,0,-0.92,,,79462.1,100635.28,
D9413,2022-02-15T05:45:00Z,100507.97,2.22,78,1.79,73,4.92,0,0,-1.27,,ENE,79355.16,100499.86,
D9413,2022-02-15T06:00:00Z,100474.1,2.22,76,0.45,41,2.23,0,0,-1.62,,NE,79328.42,100466.02,
D9413,2022-02-15T06:15:00Z,100440.24,2.22,71,0.45,51,5.37,0,0,-2.56,,NE,79301.68,100432.2,
D9413,2022-02-15T06:30:00Z,100440.24,2.22,71,1.34,343,3.58,0,0,-2.56,,NNW,79301.68,100432.2,
D9413,2022-02-15T06:45:00Z,100440.24,1.67,74,0,,1.79,0,0,-2.52,,,79301.68,100478.62,
D9413,2022-02-15T07:00:00Z,100474.1,1.11,72,0.9,16,4.02,0,0,-3.44,,NNE,79328.42,100560.04,
D9413,2022-02-15T07:15:00Z,100474.1,0.56,76,1.34,83,4.92,0,0,-3.23,,E,79328.42,100606.88,
D9413,2022-02-15T07:30:00Z,100474.1,0,73,0.9,95,4.92,0,0,-4.32,,E,79328.42,100654.84,
D9413,2022-02-15T07:45:00Z,100541.83,0,68,0.45,80,5.37,0,0,-5.27,,E,79381.89,100722.73,
D9413,2022-02-15T08:01:00Z,100507.97,-0.56,78,0.45,111,2.68,0,0,-3.97,,ESE,79355.16,100736.9,
D9413,2022-02-15T08:15:00Z,100474.1,-1.11,75,0.9,105,4.47,0,0,-5.03,,ESE,79328.42,100750.48,
D9413,2022-02-15T08:30:00Z,100474.1,-1.11,75,0,,1.34,0,0,-5.03,,,79328.42,100750.48,
D9413,2022-02-15T08:45:00Z,100507.97,-1.11,75,0.9,44,4.02,0,0,-5.03,,NE,79355.16,100784.44,
D9413,2022-02-15T09:00:00Z,100507.97,-1.67,84,0,,0.9,0,0,-4.05,,,79355.16,100832.97,
D9413,2022-02-15T09:16:00Z,100507.97,-2.22,89,0,,2.23,0,0,-3.81,,,79355.16,100880.88,
D9413,2022-02-15T09:30:00Z,100541.83,-2.22,86,0,,2.23,0,0,-4.27,,,79381.89,100914.89,
D9413,2022-02-15T09:46:00Z,100541.83,-2.78,81,0,,1.34,0,0,-5.63,,,79381.89,100963.98,
D9413,2022-02-15T10:01:00Z,100541.83,-2.78,81,0,,0.45,0,0,-5.63,,,79381.89,100963.98,
D9413,2022-02-15T10:15:00Z,100507.97,-2.78,75,0,,1.34,0,0,-6.65,,,79355.16,100930.02,
D9413,2022-02-15T10:32:00Z,100507.97,-2.78,78,0,,0,0,0,-6.13,,,79355.16,100930,
D9413,2022-02-15T10:46:00Z,100541.83,-2.78,78,0,,0,0,0,-6.13,,,79381.89,100964,
D9413,2022-02-15T11:01:00Z,100575.69,-2.78,81,0,,0,0,0,-5.63,,,79408.63,100997.99,
D9413,2022-02-15T11:16:00Z,100575.69,-2.78,82,0,,0.9,0,0,-5.46,,,79408.63,100997.98,
D9413,2022-02-15T11:30:00Z,100541.83,-3.33,86,0,,0.45,0,0,-5.37,,,79381.89,101012.34,
D9413,2022-02-15T11:45:00Z,100507.97,-3.89,87,0,,0,0,0,-5.76,,,79355.16,101027.8,
D9413,2022-02-15T12:00:00Z,100575.69,-3.89,88,0,,0.9,0,0,-5.61,,,79408.63,101095.86,
D9413,2022-02-15T12:15:00Z,100541.83,-3.89,88,0,,0,0,0,-5.61,,,79381.89,101061.82,
D9413,2022-02-15T12:30:00Z,100575.69,-4.44,88,0,,0.9,0,0,-6.15,,,79408.63,101144.71,
D9413,2022-02-15T12:45:00Z,100575.69,-4.44,85,0,,1.34,0,0,-6.61,,,79408.63,101144.73,
D9413,2022-02-15T13:00:00Z,100643.42,-4.44,85,0,,0,0,0,-6.61,,,79462.1,101212.84,
D9413,2022-02-15T13:15:00Z,100643.42,-4.44,83,0,,0,0,0,-6.93,,,79462.1,101212.85,
D9413,2022-02-15T13:30:00Z,100643.42,,,,,,0,0,,,,79462.1,,
D9413,2022-02-15T13:45:00Z,100609.56,,,,,,0,0,,,,79435.37,,
D9413,2022-02-15T14:00:00Z,100609.56,,,,,,0,0,,,,79435.37,,
D9413,2022-02-15T14:15:00Z,100609.56,,,,,,0,0,,,,79435.37,,
D9413,2022-02-15T14:30:00Z,100575.69,,,,,,0,0,,,,79408.63,,
D9413,2022-02-15T14:45:00Z,100609.56,,,,,,0,0,,,,79435.37,,
D9413,2022-02-15T15:00:00Z,100609.56,,,,,,0,0,,,,79435.37,,
D9413,2022-02-15T15:15:00Z,100643.42,,,,,,0,0,,,,79462.1,,
D9413,2022-02-15T15:30:00Z,100643.42,,,,,,0,0,,,,79462.1,,
D9413,2022-02-15T15:46:00Z,100677.29,,,,,,0,0,,,,79488.84,,
D9413,2022-02-15T16:01:00Z,100677.29,,,,,,0,0,,,,79488.84,,
D9413,2022-02-15T16:15:00Z,100677.29,,,,,,0,0,,,,79488.84,,
D9413,2022-02-15T16:31:00Z,100745.01,-5,80,0,,0,0,0,-7.96,,,79542.31,101365.08,
D9413,2022-02-15T16:46:00Z,100778.88,-4.44,80,0,,0.9,0,0,-7.41,,,79569.05,101349.09,
D9413,2022-02-15T17:01:00Z,100812.74,-4.44,79,0,,0.45,0,0,-7.58,,,79595.79,101383.16,
D9413,2022-02-15T17:16:00Z,100846.6,-4.44,78,0,,0.9,0,0,-7.74,,,79622.52,101417.21,
D9413,2022-02-15T17:31:00Z,100880.47,-4.44,79,0,,0.9,0,0,-7.58,,,79649.26,101451.27,
D9413,2022-02-15T17:46:00Z,100880.47,-4.44,79,0,,0.45,0,0,-7.58,,,79649.26,101451.27,
D9413,2022-02-15T18:02:00Z,100948.2,-4.44,79,0,,0.9,0,0,-7.58,,,79702.74,101519.39,
D9413,2022-02-15T18:31:00Z,100982.06,-2.78,76,0,,1.79,0,0,-6.47,,,79729.47,101406.1,
D9413,2022-02-15T18:46:00Z,101015.92,-2.78,72,0,,2.23,0,0,-7.19,,,79756.21,101440.13,
D9413,2022-02-15T19:02:00Z,101015.92,-2.22,70,0.45,128,2.23,0,0,-7.02,,SE,79756.21,101390.87,
D9413,2022-02-15T19:15:00Z,101015.92,-2.22,71,0,,1.34,0,0,-6.83,,,79756.21,101390.86,
D9413,2022-02-15T19:30:00Z,101049.79,-2.22,70,0,,1.79,0,0,-7.02,,,79782.95,101424.86,
D9413,2022-02-15T19:45:00Z,101083.65,-2.22,71,0,,0.9,0,0,-6.83,,,79809.68,101458.83,
D9413,2022-02-15T20:00:00Z,101117.52,-2.78,71,0,,1.34,0,0,-7.37,,,79836.42,101542.16,
D9413,2022-02-15T20:15:00Z,101083.65,-2.78,73,0,,0.9,0,0,-7,,,79809.68,101508.13,
D9413,2022-02-15T20:30:00Z,101083.65,-2.78,74,0,,0.9,0,0,-6.82,,,79809.68,101508.13,
D9413,2022-02-15T20:45:00Z,101117.52,-2.78,70,0.45,134,1.79,0,0,-7.55,,SE,79836.42,101542.17,
D9413,2022-02-15T21:00:00Z,101151.38,-2.78,72,0,,1.79,0,0,-7.19,,,79863.16,101576.16,
D9413,2022-02-15T21:15:00Z,101185.24,-2.78,73,0,,1.34,0,0,-7,,,79889.89,101610.15,
D9413,2022-02-15T21:45:00Z,101219.11,-2.78,71,0,,0.9,0,0,-7.37,,,79916.63,101644.18,
D9413,2022-02-15T22:00:00Z,101219.11,-2.78,72,0,,0,0,0,-7.19,,,79916.63,101644.17,
D9413,2022-02-15T22:15:00Z,101286.84,-2.78,73,0,,0,0,0,-7,,,79970.11,101712.18,
D9413,2022-02-15T22:30:00Z,101320.7,-2.22,71,0,,0.9,0,0,-6.83,,,79996.84,101696.76,
D9413,2022-02-15T22:45:00Z,101354.56,-2.22,71,0,,0.9,0,0,-6.83,,,80023.58,101730.76,
D9413,2022-02-15T23:00:00Z,101354.56,-2.22,71,0,,0.9,0,0,-6.83,,,80023.58,101730.76,
D9413,2022-02-15T23:15:00Z,101354.56,-2.22,71,0,,1.34,0,0,-6.83,,,80023.58,101730.76,
D9413,2022-02-15T23:30:00Z,101320.7,-2.22,70,0,,0.45,0,0,-7.02,,,79996.84,101696.77,
D9413,2022-02-15T23:45:00Z,101354.56,-2.22,72,0,,0.45,0,0,-6.65,,,80023.58,101730.75,
D9413,2022-02-16T00:00:00Z,101354.56,-2.22,73,0,,0.45,0,0,-6.46,,,80023.58,101730.74,
D9413,2022-02-16T00:15:00Z,101354.56,-2.22,75,0,,1.34,0,0,-6.11,,,80023.58,101730.73,
D9413,2022-02-16T00:30:00Z,101354.56,-2.78,73,0,,1.34,0,0,-7,,,80023.58,101780.19,
D9413,2022-02-16T00:46:00Z,101388.43,-2.78,74,0,,1.34,0,0,-6.82,,,80050.32,101814.19,
D9413,2022-02-16T01:00:00Z,101422.29,-2.78,75,0,,0.9,0,0,-6.65,,,80077.05,101848.18,
D9413,2022-02-16T01:15:00Z,101456.16,-2.78,73,0,,0.9,0,0,-7,,,80103.79,101882.21,
D9413,2022-02-16T01:31:00Z,101490.02,-2.22,74,0,,1.34,0,0,-6.28,,,80130.53,101866.7,
D9413,2022-02-16T01:45:00Z,101523.88,-2.22,73,0,,0,0,0,-6.46,,,80157.26,101900.69,
D9413,2022-02-16T02:01:00Z,101523.88,-2.22,73,0,,0.9,0,0,-6.46,,,80157.26,101900.69,
D9413,2022-02-16T02:15:00Z,101523.88,-2.22,72,0,,1.34,0,0,-6.65,,,80157.26,101900.69,
D9413,2022-02-16T02:30:00Z,101557.75,-2.22,69,0.45,153,2.68,0,0,-7.21,,SSE,80184,101934.71,
D9413,2022-02-16T02:45:00Z,101591.61,-2.22,71,0,,1.79,0,0,-6.83,,,80210.74,101968.69,
D9413,2022-02-16T03:01:00Z,101591.61,-2.22,70,0,,1.34,0,0,-7.02,,,80210.74,101968.7,
D9413,2022-02-16T03:16:00Z,101659.34,-2.22,72,0,,0.45,0,0,-6.65,,,80264.21,102036.65,
D9413,2022-02-16T03:31:00Z,101693.2,-2.22,70,0,,2.23,0,0,-7.02,,,80290.95,102070.66,
D9413,2022-02-16T03:45:00Z,101727.06,-1.67,71,0,,1.79,0,0,-6.3,,,80317.68,102056.11,
D9413,2022-02-16T04:01:00Z,101727.06,-1.67,69,0.45,296,2.23,0,0,-6.68,,WNW,80317.68,102056.13,
D9413,2022-02-16T04:15:00Z,101760.93,-1.67,70,0,,1.79,0,0,-6.49,,,80344.42,102090.1,
D9413,2022-02-16T04:31:00Z,101760.93,-1.67,70,0,,2.23,0,0,-6.49,,,80344.42,102090.1,
D9413,2022-02-16T04:45:00Z,101794.79,-1.67,72,0,,1.79,0,0,-6.12,,,80371.16,102124.06,
D9413,2022-02-16T05:01:00Z,101828.66,-1.67,72,0,,1.34,0,0,-6.12,,,80397.9,102158.04,
D9413,2022-02-16T05:16:00Z,101794.79,-1.67,70,0.45,315,1.79,0,0,-6.49,,NW,80371.16,102124.07,
D9413,2022-02-16T05:31:00Z,101862.52,-1.67,71,0,,3.58,0,0,-6.3,,,80424.63,102192.01,
D9413,2022-02-16T05:45:00Z,101862.52,-1.67,72,0,,1.34,0,0,-6.12,,,80424.63,102192,
D9413,2022-02-16T06:01:00Z,101896.38,-1.67,71,0,,1.34,0,0,-6.3,,,80451.37,102225.99,
D9413,2022-02-16T06:16:00Z,101896.38,-1.67,70,0.45,267,1.34,0,0,-6.49,,W,80451.37,102225.99,
D9413,2022-02-16T06:30:00Z,101930.25,-1.67,72,0,,3.13,0,0,-6.12,,,80478.11,102259.96,
D9413,2022-02-16T06:45:00Z,101964.11,-1.67,70,0,,3.58,0,0,-6.49,,,80504.84,102293.94,
D9413,2022-02-16T07:00:00Z,101930.25,-1.67,72,0,,1.34,0,0,-6.12,,,80478.11,102259.96,
D9413,2022-02-16T07:15:00Z,101862.52,-2.22,73,0,,3.13,0,0,-6.46,,,80424.63,102240.58,
D9413,2022-02-16T07:30:00Z,101862.52,-2.22,73,0,,2.23,0,0,-6.46,,,80424.63,102240.58,
D9413,2022-02-16T07:45:00Z,101930.25,-2.22,73,0,,1.34,0,0,-6.46,,,80478.11,102308.57,
D9413,2022-02-16T08:00:00Z,101930.25,-2.22,73,0,,0.9,0,0,-6.46,,,80478.11,102308.57,
D9413,2022-02-16T08:15:00Z,101964.11,-2.22,74,0,,1.34,0,0,-6.28,,,80504.84,102342.54,
D9413,2022-02-16T08:30:00Z,101964.11,-2.22,76,0,,1.79,0,0,-5.93,,,80504.84,102342.53,
D9413,2022-02-16T08:45:00Z,101997.98,-2.22,76,0,,1.79,0,0,-5.93,,,80531.58,102376.52,
D9413,2022-02-16T09:00:00Z,101964.11,-2.22,76,0,,1.79,0,0,-5.93,,,80504.84,102342.53,
D9413,2022-02-16T09:15:00Z,101964.11,-2.22,77,0,,0.9,0,0,-5.76,,,80504.84,102342.52,
D9413,2022-02-16T09:30:00Z,101964.11,-2.78,75,0,,0.9,0,0,-6.65,,,80504.84,102392.28,
D9413,2022-02-16T09:45:00Z,101964.11,-2.78,76,0.45,291,1.34,0,0,-6.47,,WNW,80504.84,102392.27,
D9413,2022-02-16T10:00:00Z,101964.11,-2.78,75,0,,1.34,0,0,-6.65,,,80504.84,102392.28,
D9413,2022-02-16T10:15:00Z,101964.11,-2.22,74,0,,1.34,0,0,-6.28,,,80504.84,102342.54,
D9413,2022-02-16T10:30:00Z,101930.25,-2.78,73,0,,0.45,0,0,-7,,,80478.11,102358.3,
D9413,2022-02-16T11:00:00Z,101964.11,-3.33,77,0,,0.9,0,0,-6.83,,,80504.84,102441.34,
D9413,2022-02-16T11:15:00Z,101964.11,-3.33,77,0,,0.45,0,0,-6.83,,,80504.84,102441.34,
D9413,2022-02-16T11:30:00Z,101964.11,-3.33,77,0,,0.9,0,0,-6.83,,,80504.84,102441.34,
D9413,2022-02-16T11:45:00Z,101964.11,-3.33,77,0,,0.45,0,0,-6.83,,,80504.84,102441.34,
D9413,2022-02-16T12:00:00Z,101930.25,-3.33,77,0,,0.9,0,0,-6.83,,,80478.11,102407.33,
D9413,2022-02-16T12:15:00Z,101930.25,-3.33,78,0,,0,0,0,-6.66,,,80478.11,102407.32,
D9413,2022-02-16T12:30:00Z,101896.38,-3.33,79,0,,1.34,0,0,-6.49,,,80451.37,102373.29,
